report_date,county,county_population,cumulative_cases,cumulative_tests_reportable,cumulative_deaths,cases_7days,tests_reportable_7days,positive_naat_7days,tests_naat_7days,naat_positivity_7days,cumulative_positive_naat,cumulative_tests_naat,positive_ag_7days,census_today,fullyvax_today,partialvax_today,nonvax_today,adddose_today,census_7days_ago,census_change,census_not_fully_vax,census_pct_not_fully_vax,case_rate_weekly,fips,data_updated
02/11/2023,Fairfield,957418,263158,4463281,2969,427,6645,568,6610,0.0859,290033,3931231,35,75,38,1,21,15,90,-15,22,0.2933,44.5991,1,02/11/2023
02/11/2023,Hartford,899499,235756,4334232,3446,440,5995,427,5780,0.0739,253074,3863273,215,122,68,1,41,12,133,-11,42,0.3443,48.9161,3,02/11/2023
02/11/2023,Litchfield,185186,41524,787403,521,80,1018,99,1000,0.099,42616,702532,18,10,7,0,1,2,16,-6,1,0.1,43.1998,5,02/11/2023
02/11/2023,Middlesex,164245,38638,987849,540,67,987,80,968,0.0826,42342,920824,19,11,0,7,2,2,15,-4,9,0.8182,40.7927,7,02/11/2023
02/11/2023,New Haven,864835,256428,4929160,3122,496,8111,649,7995,0.0812,281335,4455760,116,98,49,3,34,12,106,-8,37,0.3776,57.352,9,02/11/2023
02/11/2023,New London,268554,73476,1460564,765,203,2346,244,2301,0.106,79287,1331808,45,20,9,1,8,2,44,-24,9,0.45,75.59,11,02/11/2023
02/11/2023,Tolland,149788,27744,548505,311,49,1360,41,1342,0.0306,28534,502458,18,1,1,0,0,0,3,-2,0,0,32.7129,13,02/11/2023
02/11/2023,Windham,116419,31241,492031,349,43,699,53,697,0.076,35706,449398,2,2,1,0,1,0,5,-3,1,0.5,36.9356,15,02/11/2023
02/11/2023,not_available,,3245,104946,13,11,73,13,73,0.1781,3218,93354,0,,,,,,,,,,,,02/11/2023
02/12/2023,Fairfield,957418,263189,4463929,2969,409,6568,549,6536,0.084,290092,3931880,32,74,35,1,24,14,84,-10,25,0.3378,42.7191,1,02/12/2023
02/12/2023,Hartford,899499,235792,4334975,3446,426,6246,426,6063,0.0703,253128,3864014,183,115,63,1,41,10,129,-14,42,0.3652,47.3597,3,02/12/2023
02/12/2023,Litchfield,185186,41529,787514,521,78,1044,96,1029,0.0933,42622,702640,15,10,7,0,2,1,16,-6,2,0.2,42.1198,5,02/12/2023
02/12/2023,Middlesex,164245,38649,987989,540,64,944,79,927,0.0852,42356,920950,17,8,6,0,1,1,12,-4,1,0.125,38.9662,7,02/12/2023
02/12/2023,New Haven,864835,256459,4930514,3122,469,8569,619,8462,0.0732,281388,4457123,107,98,45,3,34,16,95,3,37,0.3776,54.23,9,02/12/2023
02/12/2023,New London,268554,73486,1460731,765,203,2375,247,2335,0.1058,79303,1331976,40,19,10,1,6,2,42,-23,7,0.3684,75.59,11,02/12/2023
02/12/2023,Tolland,149788,27743,548538,311,46,1369,42,1356,0.031,28535,502489,13,1,1,0,0,0,4,-3,0,0,30.7101,13,02/12/2023
02/12/2023,Windham,116419,31245,492011,349,43,701,54,699,0.0773,35710,449379,2,2,1,0,1,0,5,-3,1,0.5,36.9356,15,02/12/2023
02/12/2023,not_available,,3244,104988,13,13,80,15,80,0.1875,3222,93401,0,,,,,,,,,,,,02/12/2023
02/13/2023,Fairfield,957418,263217,4464502,2969,383,6582,532,6554,0.0812,290138,3932454,28,84,42,2,24,16,80,4,26,0.3095,40.0034,1,02/13/2023
02/13/2023,Hartford,899499,235816,4335552,3446,391,6167,414,6029,0.0687,253161,3864606,138,115,64,1,37,13,125,-10,38,0.3304,43.4686,3,02/13/2023
02/13/2023,Litchfield,185186,41540,787615,521,73,1038,91,1026,0.0887,42635,702743,12,11,6,0,3,2,16,-5,3,0.2727,39.4198,5,02/13/2023
02/13/2023,Middlesex,164245,38655,988061,540,58,911,70,899,0.0779,42358,921035,12,9,5,0,1,3,14,-5,1,0.1111,35.3131,7,02/13/2023
02/13/2023,New Haven,864835,256508,4931211,3122,461,8565,615,8484,0.0725,281449,4457804,81,92,46,2,28,16,96,-4,30,0.3261,53.305,9,02/13/2023
02/13/2023,New London,268554,73496,1460996,765,186,2380,227,2346,0.0968,79311,1332243,34,22,10,1,8,3,36,-14,9,0.4091,69.2598,11,02/13/2023
02/13/2023,Tolland,149788,27744,548644,311,43,1376,39,1364,0.0286,28536,502597,12,1,1,0,0,0,5,-4,0,0,28.7072,13,02/13/2023
02/13/2023,Windham,116419,31249,492216,349,41,696,48,694,0.0692,35717,449583,2,3,1,0,1,1,4,-1,1,0.3333,35.2176,15,02/13/2023
02/13/2023,not_available,,3241,104950,13,12,81,15,81,0.1852,3221,93342,0,,,,,,,,,,,,02/13/2023
02/14/2023,Fairfield,957418,263254,4465497,2969,320,5886,456,5862,0.0778,290179,3933447,24,82,39,2,25,16,79,3,27,0.3293,33.4232,1,02/14/2023
02/14/2023,Hartford,899499,235862,4336118,3446,349,5623,358,5495,0.0652,253198,3865138,128,117,62,1,39,15,127,-10,40,0.3419,38.7994,3,02/14/2023
02/14/2023,Litchfield,185186,41543,787778,521,52,965,73,959,0.0761,42636,702907,6,10,4,0,4,2,17,-7,4,0.4,28.0799,5,02/14/2023
02/14/2023,Middlesex,164245,38662,988204,540,51,819,64,809,0.0791,42368,921169,10,10,4,0,2,4,16,-6,2,0.2,31.0512,7,02/14/2023
02/14/2023,New Haven,864835,256550,4932275,3122,386,7571,519,7510,0.0691,281510,4458870,61,89,44,1,27,17,102,-13,28,0.3146,44.6328,9,02/14/2023
02/14/2023,New London,268554,73516,1461293,765,133,1722,153,1697,0.0902,79335,1332536,25,18,11,1,4,2,36,-18,5,0.2778,49.5245,11,02/14/2023
02/14/2023,Tolland,149788,27748,548733,311,29,1313,29,1306,0.0222,28536,502686,7,1,1,0,0,0,5,-4,0,0,19.3607,13,02/14/2023
02/14/2023,Windham,116419,31254,491723,349,37,600,43,598,0.0719,35722,449089,2,4,1,0,2,1,3,1,2,0.5,31.7818,15,02/14/2023
02/14/2023,not_available,,3245,104973,13,10,64,12,64,0.1875,3222,93370,0,,,,,,,,,,,,02/14/2023
02/15/2023,Fairfield,957418,263345,4466908,2974,322,6234,458,6193,0.074,290309,3934841,41,82,39,2,21,20,72,10,23,0.2805,33.6321,1,02/15/2023
